index-entry-number,entry-number,entry-timestamp,key,government-domain,hostname,organisation,start-date,end-date
2391,2391,2017-09-19T11:56:51Z,14847,14847,"stansteadabbottsparishcouncil",,2013-08-30,
2390,2390,2017-09-19T11:56:51Z,13761,13761,stannesonthesea-tc,,2012-02-13,
2389,2389,2017-09-19T11:56:51Z,11849,11849,stanley-tc,,2009-06-04,
2388,2388,2017-09-19T11:56:51Z,14172,14172,stanfordrivers-pc,,2012-08-31,
2387,2387,2017-09-19T11:56:51Z,14304,14304,stanbridgeparishcouncil,,2012-10-25,
2386,2386,2017-09-19T11:56:51Z,7037,7037,stamfordtowncouncil,,2004-08-23,
2385,2385,2017-09-19T11:56:51Z,7035,7035,stamfordbridge-pc,,2007-02-19,
2384,2384,2017-09-19T11:56:51Z,16709,16709,stallenparishcouncil,,2016-06-03,
2383,2383,2017-09-19T11:56:51Z,7034,7034,stalbridgetowncouncil,,2003-12-12,
2382,2382,2017-09-19T11:56:51Z,7033,7033,stalbans,local-authority-eng:SAL,2003-01-02,
2380,2380,2017-09-19T11:56:51Z,13544,13544,stainforthtowncouncil,,2011-11-09,
2379,2379,2017-09-19T11:56:51Z,7028,7028,staffsmoorlands,,2000-09-27,
2378,2378,2017-09-19T11:56:51Z,12889,12889,staffslc,local-authority-eng:STS,2010-11-17,
2377,2377,2017-09-19T11:56:51Z,14065,14065,staffs,local-authority-eng:STS,2012-07-04,
2376,2376,2017-09-19T11:56:51Z,7025,7025,staffordshireprepared,local-authority-eng:STS,2006-07-19,
2375,2375,2017-09-19T11:56:51Z,7024,7024,staffordshirefire,,1999-11-16,
2374,2374,2017-09-19T11:56:51Z,7021,7021,staffordshire,local-authority-eng:STS,2001-11-16,
2373,2373,2017-09-19T11:56:51Z,14258,14258,staffordshire-pcc,,2012-10-17,
2372,2372,2017-09-19T11:56:51Z,7020,7020,staffordbc,local-authority-eng:STA,2002-05-13,
2370,2370,2017-09-19T11:56:51Z,7018,7018,stabilisationunit,"government-organisation:OT1086",2007-10-22,
2369,2369,2017-09-19T11:56:51Z,14944,14944,st-ive-parishcouncil,,2013-10-22,
2368,2368,2017-09-19T11:56:51Z,7017,7017,sstaffs,local-authority-eng:SST,2001-09-12,
2367,2367,2017-09-19T11:56:51Z,16373,16373,ssro,"government-organisation:PB1093",2016-01-04,
2366,2366,2017-09-19T11:56:51Z,7015,7015,ssani,"government-organisation:EA675",1999-09-02,
2365,2365,2017-09-19T11:56:51Z,16566,16566,spurstow-pc,,2016-03-21,
2364,2364,2017-09-19T11:56:51Z,7013,7013,sps,,2004-08-04,
2363,2363,2017-09-19T11:56:51Z,13570,13570,sprowston-tc,,2011-11-10,
2362,2362,2017-09-19T11:56:51Z,7010,7010,sppa,,2003-02-28,
2361,2361,2017-09-19T11:56:51Z,16928,16928,spennymoor-tc,,2016-09-20,
2360,2360,2017-09-19T11:56:51Z,7005,7005,spelthorne,local-authority-eng:SPE,2006-05-19,
2359,2359,2017-09-19T11:56:51Z,12404,12404,speldhurstparishcouncil,,2010-03-10,
2358,2358,2017-09-19T11:56:51Z,13458,13458,spatialni,,2011-09-22,
2357,2357,2017-09-19T11:56:51Z,7002,7002,sparse,,2002-10-07,
2356,2356,2017-09-19T11:56:51Z,15930,15930,spaldingtonparishcouncil,,2015-05-08,
2355,2355,2017-09-19T11:56:51Z,14254,14254,southyorkshire-pcc,,2012-10-17,
2354,2354,2017-09-19T11:56:51Z,13138,13138,southyorks,,2011-03-22,
2353,2353,2017-09-19T11:56:51Z,14299,14299,"southworcestershirerevenues",local-authority-eng:WYC,2012-10-24,
2352,2352,2017-09-19T11:56:51Z,13659,13659,"southworcestershirebuildingcontrol",local-authority-eng:MAV,2011-12-07,
2351,2351,2017-09-19T11:56:51Z,6997,6997,southwoodhamferrerstc,,2002-09-11,
2350,2350,2017-09-19T11:56:51Z,15868,15868,"southwingfieldparishcouncil",,2015-04-01,
2349,2349,2017-09-19T11:56:51Z,12693,12693,southwick-widley-pc,,2010-07-19,
2348,2348,2017-09-19T11:56:51Z,6994,6994,southwest-ra,local-authority-eng:SOM,2001-04-24,
2347,2347,2017-09-19T11:56:51Z,6993,6993,southwell-tc,,1999-10-18,
2346,2346,2017-09-19T11:56:51Z,15122,15122,southwater-pc,,2014-01-14,
2345,2345,2017-09-19T11:56:51Z,6992,6992,southwark,local-authority-eng:SWK,2003-12-19,
2344,2344,2017-09-19T11:56:51Z,6991,6991,southwales-tra,,2005-05-27,
2343,2343,2017-09-19T11:56:51Z,6990,6990,southwales-fire,,,
2342,2342,2017-09-19T11:56:51Z,6989,6989,southtyneside,local-authority-eng:STY,2001-11-02,
2341,2341,2017-09-19T11:56:51Z,6988,6988,southsomerset,local-authority-eng:SSO,,
2340,2340,2017-09-19T11:56:51Z,6986,6986,southribbletourism,local-authority-eng:SRI,2000-09-08,
2339,2339,2017-09-19T11:56:51Z,6985,6985,southribble,local-authority-eng:SRI,2000-08-25,
2338,2338,2017-09-19T11:56:51Z,15113,15113,"southpethertonparishcouncil",,2014-01-16,
2337,2337,2017-09-19T11:56:51Z,6982,6982,southoxon,local-authority-eng:SOX,2002-01-16,
2336,2336,2017-09-19T11:56:51Z,6980,6980,southnorthants,local-authority-eng:SNR,2000-06-27,
2335,2335,2017-09-19T11:56:51Z,17379,17379,"southnormantonparishcouncil",,2017-05-22,
2334,2334,2017-09-19T11:56:51Z,6978,6978,southlanarkshire,local-authority-sct:SLK,2006-03-16,
2333,2333,2017-09-19T11:56:51Z,6977,6977,southlakeland,local-authority-eng:SLA,2003-03-05,
2332,2332,2017-09-19T11:56:51Z,6976,6976,"southkirkbyandmoorthorpetowncouncil",,2003-11-26,
2331,2331,2017-09-19T11:56:51Z,6975,6975,southkesteven,local-authority-eng:SKE,2002-04-03,
2330,2330,2017-09-19T11:56:51Z,6971,6971,southhams,local-authority-eng:SHA,2002-04-15,
2328,2328,2017-09-19T11:56:51Z,6969,6969,southglos,local-authority-eng:SGC,2001-05-03,
2327,2327,2017-09-19T11:56:51Z,6968,6968,"southferribyparishcouncil",,2006-06-16,
2326,2326,2017-09-19T11:56:51Z,6967,6967,southernuplandway,local-authority-sct:DGY,2007-08-16,
2325,2325,2017-09-19T11:56:51Z,13069,13069,southern-ifca,,2011-03-18,
2324,2324,2017-09-19T11:56:51Z,6966,6966,southend,local-authority-eng:SOS,2000-06-14,
2322,2322,2017-09-19T11:56:51Z,13917,13917,southdowns,"government-organisation:OT546",2012-04-27,
2321,2321,2017-09-19T11:56:51Z,6960,6960,southcavepc,,2003-03-21,
2320,2320,2017-09-19T11:56:51Z,6959,6959,southbucks,local-authority-eng:SBU,2003-11-27,
2319,2319,2017-09-19T11:56:51Z,6958,6958,southbrent,,2000-03-28,
2318,2318,2017-09-19T11:56:51Z,11809,11809,southandvale,local-authority-eng:VAL,2009-05-21,
2317,2317,2017-09-19T11:56:51Z,6955,6955,southampton,local-authority-eng:STH,2005-03-17,
2316,2316,2017-09-19T11:56:51Z,6954,6954,southamcouncil-warks,,2003-01-14,
2315,2315,2017-09-19T11:56:51Z,6951,6951,south-norfolk,local-authority-eng:SNO,2004-10-05,
2314,2314,2017-09-19T11:56:51Z,16527,16527,south-hill-pc,,2016-03-08,
2313,2313,2017-09-19T11:56:51Z,6949,6949,south-hams-dc,local-authority-eng:SHA,2001-06-08,
2312,2312,2017-09-19T11:56:51Z,6948,6948,south-derbys,local-authority-eng:SDE,2000-09-25,
2311,2311,2017-09-19T11:56:51Z,6947,6947,south-ayrshire,local-authority-sct:SAY,2002-01-11,
2310,2310,2017-09-19T11:56:51Z,6946,6946,sopley,local-authority-eng:NEW,2003-05-15,
2309,2309,2017-09-19T11:56:51Z,6945,6945,sonning-pc,,2008-05-29,
2308,2308,2017-09-19T11:56:51Z,12843,12843,somertontowncouncil,,2010-10-12,
2307,2307,2017-09-19T11:56:51Z,15316,15316,somersham-pc,,2014-04-09,
2305,2305,2017-09-19T11:56:51Z,6941,6941,somersetdrainageboards,,2007-05-04,
2304,2304,2017-09-19T11:56:51Z,6939,6939,somerset,local-authority-eng:SOM,2002-05-09,
2303,2303,2017-09-19T11:56:51Z,6938,6938,solihull,local-authority-eng:SOL,2002-09-05,
2302,2302,2017-09-19T11:56:51Z,15006,15006,soils-scotland,"government-organisation:DA1020",2013-11-13,
2301,2301,2017-09-19T11:56:51Z,6936,6936,soham-tc,,2003-08-19,
2300,2300,2017-09-19T11:56:51Z,12846,12846,sodburytowncouncil,,2010-10-12,
2299,2299,2017-09-19T11:56:51Z,6933,6933,soca,"government-organisation:PB265",2005-11-22,
2297,2297,2017-09-19T11:56:51Z,6931,6931,snowdonia-npa,,2000-04-17,
2296,2296,2017-09-19T11:56:51Z,6929,6929,snh,,2001-07-09,
2295,2295,2017-09-19T11:56:51Z,14915,14915,snaintonparishcouncil,,2013-10-04,
2294,2294,2017-09-19T11:56:51Z,6919,6919,slough,local-authority-eng:SLG,2002-08-12,
2293,2293,2017-09-19T11:56:51Z,6918,6918,slinfold-pc,,2005-06-30,
2292,2292,2017-09-19T11:56:51Z,13712,13712,SlindonParishCouncil,,2012-01-16,
2291,2291,2017-09-19T11:56:51Z,16779,16779,slimbridge-pc,,2016-07-01,
2290,2290,2017-09-19T11:56:51Z,6916,6916,sleaford,,2001-09-03,
2289,2289,2017-09-19T11:56:51Z,6914,6914,skiptontowncouncil,,2004-01-20,
2288,2288,2017-09-19T11:56:51Z,6911,6911,skelton-york,,2003-03-04,
2287,2287,2017-09-19T11:56:51Z,6910,6910,skegness,,2002-07-10,
2286,2286,2017-09-19T11:56:51Z,12385,12385,sitlingtonparishcouncil,,2010-02-25,
2285,2285,2017-09-19T11:56:51Z,6909,6909,siscareers,"government-organisation:OT305",2006-03-20,
2284,2284,2017-09-19T11:56:51Z,6908,6908,sis,"government-organisation:OT305",2005-07-15,
2283,2283,2017-09-19T11:56:51Z,6907,6907,siryfflint,"principal-local-authority:FLN",2002-02-11,
2282,2282,2017-09-19T11:56:51Z,6906,6906,sirgar,"principal-local-authority:CMN",1999-10-05,
2281,2281,2017-09-19T11:56:51Z,6905,6905,sirgaerfyrddin,"principal-local-authority:CMN",2001-03-05,
2280,2280,2017-09-19T11:56:51Z,16551,16551,sirfynwy,"principal-local-authority:MON",2004-05-26,
2279,2279,2017-09-19T11:56:51Z,6902,6902,sirddinbych,"principal-local-authority:DEN",2003-08-28,
2278,2278,2017-09-19T11:56:51Z,6901,6901,sir-benfro,"principal-local-authority:PEM",2001-06-06,
2277,2277,2017-09-19T11:56:51Z,6899,6899,silverendparishcouncil,,2004-04-23,
2276,2276,2017-09-19T11:56:51Z,11314,11314,silverdale-pc-lancs,,2008-10-14,
2275,2275,2017-09-19T11:56:51Z,13034,13034,silloth-on-solway-tc,,2011-02-25,
2274,2274,2017-09-19T11:56:51Z,11145,11145,silkstoneparishcouncil,,2008-08-18,
2273,2273,2017-09-19T11:56:51Z,6896,6896,silicone-review,"government-organisation:D12",2001-03-30,
2272,2272,2017-09-19T11:56:51Z,6895,6895,silchester-pc,,2003-11-17,
2271,2271,2017-09-19T11:56:51Z,6894,6894,sigoma,local-authority-eng:BNS,2000-06-28,
2270,2270,2017-09-19T11:56:51Z,6892,6892,sidmouth,,2002-01-30,
2269,2269,2017-09-19T11:56:51Z,6886,6886,shropshirefire,,2004-10-05,
2268,2268,2017-09-19T11:56:51Z,6884,6884,shropshire,local-authority-eng:SHR,2001-08-17,
2267,2267,2017-09-19T11:56:51Z,11791,11791,shrewsburytowncouncil,,2009-05-07,
2266,2266,2017-09-19T11:56:51Z,14491,14491,shottonparishcouncil,,2013-02-19,
2265,2265,2017-09-19T11:56:51Z,6880,6880,shorehamparishcouncil,,2006-07-07,
2264,2264,2017-09-19T11:56:51Z,6879,6879,sholland,local-authority-eng:SHO,2000-05-03,
2263,2263,2017-09-19T11:56:51Z,6878,6878,shiregroup-idbs,"internal-drainage-board:IDB93",2004-11-30,
2262,2262,2017-09-19T11:56:51Z,14749,14749,shirebrooktowncouncil,,2013-07-05,
2261,2261,2017-09-19T11:56:51Z,6877,6877,shinfieldparish,,2002-10-31,
2260,2260,2017-09-19T11:56:51Z,6875,6875,shildon,,2001-06-28,
2259,2259,2017-09-19T11:56:51Z,13224,13224,shifnaltowncouncil,,2011-05-16,
2258,2258,2017-09-19T11:56:51Z,6874,6874,shevingtonpc,,2001-11-06,
2257,2257,2017-09-19T11:56:51Z,6872,6872,shetland,local-authority-sct:ZET,2003-09-18,
2256,2256,2017-09-19T11:56:51Z,6873,6873,shetland-library,local-authority-sct:ZET,2000-07-18,
2255,2255,2017-09-19T11:56:51Z,16491,16491,"sherfieldparkparishcouncil",,2016-02-23,
2254,2254,2017-09-19T11:56:51Z,6871,6871,sherfieldonloddon-pc,,2003-05-12,
2253,2253,2017-09-19T11:56:51Z,6870,6870,shereparishcouncil,,2008-05-29,
2252,2252,2017-09-19T11:56:51Z,12818,12818,sherburninelmet-pc,,2010-09-30,
2251,2251,2017-09-19T11:56:51Z,16383,16383,sherbornestjohn-pc,,2016-01-08,
2250,2250,2017-09-19T11:56:51Z,6869,6869,sherborne-tc,,2000-06-08,
2249,2249,2017-09-19T11:56:51Z,6867,6867,shepway,local-authority-eng:SHE,2002-10-18,
2248,2248,2017-09-19T11:56:51Z,15112,15112,sheptonmallettowncouncil,,2014-01-16,
2247,2247,2017-09-19T11:56:51Z,6866,6866,shenstone-staffs,,2002-02-13,
2246,2246,2017-09-19T11:56:51Z,17190,17190,shenleybrookend-pc,,2001-07-06,
2244,2244,2017-09-19T11:56:51Z,6861,6861,sheffield,local-authority-eng:SHF,,
2243,2243,2017-09-19T11:56:51Z,17118,17118,sheetparishcouncil,,2017-01-11,
2242,2242,2017-09-19T11:56:51Z,15391,15391,shearsbyparishcouncil,,2014-06-05,
2241,2241,2017-09-19T11:56:51Z,11675,11675,shawbury-pc,,2009-03-16,
2240,2240,2017-09-19T11:56:51Z,6858,6858,shaughpriorparish,,2000-05-16,
2239,2239,2017-09-19T11:56:51Z,6856,6856,shareholderexecutive,"government-organisation:D1198",2004-09-23,
2238,2238,2017-09-19T11:56:51Z,14216,14216,"sharedresourceservicewales","principal-local-authority:TOF",2012-09-27,
2237,2237,2017-09-19T11:56:51Z,16610,16610,shaftesbury-tc,,2016-04-07,
2236,2236,2017-09-19T11:56:51Z,6850,6850,sfo,"government-organisation:D115",2001-03-30,
2234,2234,2017-09-19T11:56:51Z,6847,6847,sewta,"principal-local-authority:VGL",2004-12-20,
2233,2233,2017-09-19T11:56:51Z,6845,6845,sevenoakstown,,2000-06-06,
2232,2232,2017-09-19T11:56:51Z,6844,6844,sevenoaks,local-authority-eng:SEV,2000-05-26,
2231,2231,2017-09-19T11:56:51Z,6842,6842,sestran,,2006-08-31,
2230,2230,2017-09-19T11:56:51Z,11123,11123,sesplan,local-authority-sct:EDH,2008-08-04,
2229,2229,2017-09-19T11:56:51Z,14522,14522,service,"government-organisation:D2",2013-03-07,
2228,2228,2017-09-19T11:56:51Z,6840,6840,sepa,,2006-08-24,
2227,2227,2017-09-19T11:56:51Z,14670,14670,sentw,"government-organisation:DA1019",2013-05-23,
2226,2226,2017-09-19T11:56:51Z,17308,17308,sentencingcouncil,"government-organisation:D18",2017-04-21,
2225,2225,2017-09-19T11:56:51Z,6837,6837,sendparishcouncil,,2005-11-18,
2224,2224,2017-09-19T11:56:51Z,6835,6835,selseytowncouncil,,2005-06-22,
2223,2223,2017-09-19T11:56:51Z,16686,16686,sellindge-pc,,2016-05-13,
2222,2222,2017-09-19T11:56:51Z,14525,14525,sell2wales,"government-organisation:DA1019",2013-03-21,
2221,2221,2017-09-19T11:56:51Z,6834,6834,selbytowncouncil,local-authority-eng:SEL,2007-03-28,
2220,2220,2017-09-19T11:56:51Z,6833,6833,selby,local-authority-eng:SEL,2000-03-20,
2219,2219,2017-09-19T11:56:51Z,14180,14180,selborneparishcouncil,,2012-09-07,
2218,2218,2017-09-19T11:56:51Z,6831,6831,sefton,local-authority-eng:SFT,2000-03-29,
2217,2217,2017-09-19T11:56:51Z,11158,11158,seergreenparishcouncil,,2008-08-21,
2216,2216,2017-09-19T11:56:51Z,6827,6827,sedsh,"government-organisation:DA1020",2000-06-29,
2215,2215,2017-09-19T11:56:51Z,6826,6826,sedgemoor,local-authority-eng:SEG,2007-05-14,
2214,2214,2017-09-19T11:56:51Z,16260,16260,sedgefieldtowncouncil,,2015-11-11,
2213,2213,2017-09-19T11:56:51Z,6824,6824,securityservice,"government-organisation:OT304",2001-03-30,
2211,2211,2017-09-19T11:56:51Z,12209,12209,secouncils,local-authority-eng:SRY,2009-11-06,
2210,2210,2017-09-19T11:56:51Z,12851,12851,"seatonvalleycommunitycouncil",,2010-11-02,
2209,2209,2017-09-19T11:56:51Z,6820,6820,seaton,,2003-06-19,
2208,2208,2017-09-19T11:56:51Z,15055,15055,sealandcommunitycouncil,,2013-11-28,
2207,2207,2017-09-19T11:56:51Z,6819,6819,seaham,,2000-03-13,
2206,2206,2017-09-19T11:56:51Z,16369,16369,seagryparishcouncil,,2015-12-22,
2205,2205,2017-09-19T11:56:51Z,6818,6818,seafordtowncouncil,,2003-11-12,
2203,2203,2017-09-19T11:56:51Z,6813,6813,scra,,2004-08-23,
2202,2202,2017-09-19T11:56:51Z,13488,13488,scpha,,2011-09-09,
2201,2201,2017-09-19T11:56:51Z,6810,6810,scottishschoolsonline,,2003-12-03,
2200,2200,2017-09-19T11:56:51Z,6809,6809,scottishrateablevalues,,2004-02-04,
2199,2199,2017-09-19T11:56:51Z,6807,6807,scottishparoleboard,,2003-05-08,
2198,2198,2017-09-19T11:56:51Z,6806,6806,scottishhousingregulator,"government-organisation:DA1020",2008-02-01,
2197,2197,2017-09-19T11:56:51Z,6805,6805,scottishflooddefences,,2005-11-15,
2196,2196,2017-09-19T11:56:51Z,13436,13436,scottishfamilies,"government-organisation:DA1020",2011-08-12,
2195,2195,2017-09-19T11:56:51Z,6802,6802,"scottishelectoralregister",,2004-01-29,
2194,2194,2017-09-19T11:56:51Z,6800,6800,scottishcounciltaxbands,,2004-01-29,
2193,2193,2017-09-19T11:56:51Z,14565,14565,"scottishciviljusticecouncil",,2013-04-04,
2192,2192,2017-09-19T11:56:51Z,6798,6798,scottishchildcare,"government-organisation:DA1020",2006-07-14,
2191,2191,2017-09-19T11:56:51Z,6794,6794,scottishboundaries,"government-organisation:OT431",2008-01-25,
2190,2190,2017-09-19T11:56:51Z,6792,6792,scottishassessorsportal,,2004-01-29,
2189,2189,2017-09-19T11:56:51Z,6791,6791,scottishassessors,,2004-02-04,
2188,2188,2017-09-19T11:56:51Z,6778,6778,scotlawcom,"government-organisation:OT612",,
2187,2187,2017-09-19T11:56:51Z,12820,12820,scotlandsprotectedplaces,,2010-09-30,
2186,2186,2017-09-19T11:56:51Z,6777,6777,scotlandsproperty,,2003-07-10,
2185,2185,2017-09-19T11:56:51Z,11699,11699,scotlandsplaces,,2009-03-24,
2184,2184,2017-09-19T11:56:51Z,6776,6776,scotlandspeoplehub,"government-organisation:OT1075",2005-01-11,
2183,2183,2017-09-19T11:56:51Z,6773,6773,scotlandspeople,"government-organisation:OT1075",2002-06-21,
2182,2182,2017-09-19T11:56:51Z,6772,6772,scotlandshouseprices,,2003-10-24,
2181,2181,2017-09-19T11:56:51Z,15491,15491,"scotlandsfinancialhealthservice",,2014-09-03,
2180,2180,2017-09-19T11:56:51Z,6769,6769,scotlandscensus,"government-organisation:OT1075",2002-06-21,
2179,2179,2017-09-19T11:56:51Z,6768,6768,scotlandontap,,2008-02-27,
2178,2178,2017-09-19T11:56:51Z,6767,6767,scotlandoffice,"government-organisation:D23",2004-05-12,
2177,2177,2017-09-19T11:56:51Z,11217,11217,scotlandcensus,"government-organisation:OT1075",2008-09-12,
2176,2176,2017-09-19T11:56:51Z,6766,6766,scotland,"government-organisation:DA1020",2000-02-01,
2175,2175,2017-09-19T11:56:51Z,15740,15740,scotcourtstribunals,,2015-02-02,
2174,2174,2017-09-19T11:56:51Z,6763,6763,scotcourts,,2000-11-23,
2173,2173,2017-09-19T11:56:51Z,13454,13454,scotcourt,,2011-09-22,
2172,2172,2017-09-19T11:56:51Z,6762,6762,scotborders,,,
2171,2171,2017-09-19T11:56:51Z,11239,11239,scot,"government-organisation:DA1020",2008-09-19,
2170,2170,2017-09-19T11:56:51Z,6759,6759,scords,"government-organisation:DA1020",2008-01-25,
2169,2169,2017-09-19T11:56:51Z,6758,6758,scn,"government-organisation:D16",2004-10-07,
2168,2168,2017-09-19T11:56:51Z,13706,13706,scillyifca,,2012-01-13,
2167,2167,2017-09-19T11:56:51Z,6757,6757,scilly,local-authority-eng:IOS,2000-05-26,
2166,2166,2017-09-19T11:56:51Z,6748,6748,scarborough,local-authority-eng:SCE,2000-03-21,
2165,2165,2017-09-19T11:56:51Z,6747,6747,scap,"government-organisation:DA1020",2006-09-12,
2164,2164,2017-09-19T11:56:51Z,6746,6746,scambs,local-authority-eng:SCA,2002-03-18,
2163,2163,2017-09-19T11:56:51Z,6738,6738,saxilbyparishcouncil,,2007-02-09,
2162,2162,2017-09-19T11:56:51Z,16758,16758,saxbyallsaints-pc,,2016-06-21,
2161,2161,2017-09-19T11:56:51Z,6737,6737,sawtry-pc,,2003-10-16,
2160,2160,2017-09-19T11:56:51Z,11155,11155,sawbridgeworth-tc,,2008-08-21,
2159,2159,2017-09-19T11:56:51Z,6736,6736,saughall,,2001-10-04,
2158,2158,2017-09-19T11:56:51Z,16406,16406,satleyparishcouncil,,2016-01-20,
2157,2157,2017-09-19T11:56:51Z,6735,6735,sasa,"government-organisation:DA1020",2001-02-05,
2156,2156,2017-09-19T11:56:51Z,6733,6733,sandytowncouncil,,2003-05-12,
2155,2155,2017-09-19T11:56:51Z,15920,15920,sandymoorparishcouncil,,2015-04-30,
2154,2154,2017-09-19T11:56:51Z,6732,6732,sandwichtowncouncil,,2006-09-08,
2153,2153,2017-09-19T11:56:51Z,6731,6731,sandwell,local-authority-eng:SAW,2006-04-10,
2152,2152,2017-09-19T11:56:51Z,13306,13306,sandudb,"internal-drainage-board:IDB93",2011-06-16,
2151,2151,2017-09-19T11:56:51Z,14116,14116,sandridge-pc,,2012-07-27,
2150,2150,2017-09-19T11:56:51Z,15692,15692,sandowntowncouncil,,2014-12-22,
2149,2149,2017-09-19T11:56:51Z,6730,6730,sandleheath,local-authority-eng:NEW,2003-05-15,
2148,2148,2017-09-19T11:56:51Z,6729,6729,sandhurst,,1999-05-28,
2147,2147,2017-09-19T11:56:51Z,13314,13314,sandhurst-kent-pc,,2011-06-15,
2146,2146,2017-09-19T11:56:51Z,16626,16626,sandfordparishcouncil,,2016-04-13,
2145,2145,2017-09-19T11:56:51Z,6728,6728,sandbach,,2003-05-06,
2144,2144,2017-09-19T11:56:51Z,17021,17021,sampfordcourtenay-pc,,2016-11-08,
2143,2143,2017-09-19T11:56:51Z,16529,16529,sampfordarundel-pc,,2016-03-08,
2142,2142,2017-09-19T11:56:51Z,11810,11810,saltneytowncouncil,,2009-05-21,
2141,2141,2017-09-19T11:56:51Z,13669,13669,saltfordparishcouncil,,2011-12-15,
2140,2140,2017-09-19T11:56:51Z,6727,6727,saltash,,2000-06-23,
2139,2139,2017-09-19T11:56:51Z,11648,11648,salisburycitycouncil,,2009-03-06,
2138,2138,2017-09-19T11:56:51Z,6724,6724,salfordpriors,,2002-05-15,
2137,2137,2017-09-19T11:56:51Z,6723,6723,salford,local-authority-eng:SLF,2001-01-23,
2136,2136,2017-09-19T11:56:51Z,6722,6722,salcombetowncouncil,,2005-04-20,
2135,2135,2017-09-19T11:56:51Z,6721,6721,sais,,2007-04-12,
2134,2134,2017-09-19T11:56:51Z,6719,6719,saffronwalden,,2003-01-30,
2133,2133,2017-09-19T11:56:51Z,6718,6718,saferderbyshire,local-authority-eng:DBY,2003-01-16,
2131,2131,2017-09-19T11:56:51Z,6715,6715,saas,,2001-03-21,
2130,2130,2017-09-19T11:56:51Z,6714,6714,saa,,2004-04-14,
2129,2129,2017-09-19T11:56:51Z,6713,6713,s-tyneside-mbc,local-authority-eng:STY,2000-03-13,
2128,2128,2017-09-19T11:56:51Z,6712,6712,s-norfolk,local-authority-eng:SNO,1999-09-01,
2127,2127,2017-09-19T11:56:51Z,6709,6709,ryetowncouncil,,2006-05-18,
2126,2126,2017-09-19T11:56:51Z,6708,6708,ryedale,local-authority-eng:RYE,1999-05-19,
2125,2125,2017-09-19T11:56:51Z,11795,11795,rydetowncouncil,,2009-05-20,
2124,2124,2017-09-19T11:56:51Z,6707,6707,rutland,local-authority-eng:RUT,2002-06-06,
2123,2123,2017-09-19T11:56:51Z,15174,15174,ruthintowncouncil,,2014-02-06,
2122,2122,2017-09-19T11:56:51Z,6706,6706,rushmoor,local-authority-eng:RUH,2003-03-13,
2121,2121,2017-09-19T11:56:51Z,6705,6705,rushdentowncouncil,,2001-04-03,
2120,2120,2017-09-19T11:56:51Z,6704,6704,rushcliffe,local-authority-eng:RUS,,
2119,2119,2017-09-19T11:56:51Z,6703,6703,ruralni,"government-organisation:OT1178",2001-12-03,
2118,2118,2017-09-19T11:56:51Z,6699,6699,runnymede,local-authority-eng:RUN,2002-01-31,
2117,2117,2017-09-19T11:56:51Z,13218,13218,rugeleytowncouncil,,2011-05-05,
